Links,Region,DateNumber,Date
http://www.vgchartz.com/weekly/41364/USA/,USA,41364,2013-03-31
http://www.vgchartz.com/weekly/41364/Europe/,Europe,41364,2013-03-31
http://www.vgchartz.com/weekly/41364/UK/,UK,41364,2013-03-31
http://www.vgchartz.com/weekly/41364/Germany/,Germany,41364,2013-03-31
http://www.vgchartz.com/weekly/41364/France/,France,41364,2013-03-31
http://www.vgchartz.com/weekly/41364/Japan/,Japan,41364,2013-03-31
http://www.vgchartz.com/weekly/41357/Global/,Global,41357,2013-03-24
http://www.vgchartz.com/weekly/41357/USA/,USA,41357,2013-03-24
http://www.vgchartz.com/weekly/41357/Europe/,Europe,41357,2013-03-24
http://www.vgchartz.com/weekly/41357/UK/,UK,41357,2013-03-24
http://www.vgchartz.com/weekly/41357/Germany/,Germany,41357,2013-03-24
http://www.vgchartz.com/weekly/41357/France/,France,41357,2013-03-24
http://www.vgchartz.com/weekly/41357/Japan/,Japan,41357,2013-03-24
http://www.vgchartz.com/weekly/41350/Global/,Global,41350,2013-03-17
http://www.vgchartz.com/weekly/41350/USA/,USA,41350,2013-03-17
http://www.vgchartz.com/weekly/41350/Europe/,Europe,41350,2013-03-17
http://www.vgchartz.com/weekly/41350/UK/,UK,41350,2013-03-17
http://www.vgchartz.com/weekly/41350/Germany/,Germany,41350,2013-03-17
http://www.vgchartz.com/weekly/41350/France/,France,41350,2013-03-17
http://www.vgchartz.com/weekly/41350/Japan/,Japan,41350,2013-03-17
http://www.vgchartz.com/weekly/41343/Global/,Global,41343,2013-03-10
http://www.vgchartz.com/weekly/41343/USA/,USA,41343,2013-03-10
http://www.vgchartz.com/weekly/41343/Europe/,Europe,41343,2013-03-10
http://www.vgchartz.com/weekly/41343/UK/,UK,41343,2013-03-10
http://www.vgchartz.com/weekly/41343/Germany/,Germany,41343,2013-03-10
http://www.vgchartz.com/weekly/41343/France/,France,41343,2013-03-10
http://www.vgchartz.com/weekly/41343/Japan/,Japan,41343,2013-03-10
http://www.vgchartz.com/weekly/41336/Global/,Global,41336,2013-03-03
http://www.vgchartz.com/weekly/41336/USA/,USA,41336,2013-03-03
http://www.vgchartz.com/weekly/41336/Europe/,Europe,41336,2013-03-03
http://www.vgchartz.com/weekly/41336/UK/,UK,41336,2013-03-03
http://www.vgchartz.com/weekly/41336/Germany/,Germany,41336,2013-03-03
http://www.vgchartz.com/weekly/41336/France/,France,41336,2013-03-03
http://www.vgchartz.com/weekly/41336/Japan/,Japan,41336,2013-03-03
http://www.vgchartz.com/weekly/41329/Global/,Global,41329,2013-02-24
http://www.vgchartz.com/weekly/41329/USA/,USA,41329,2013-02-24
http://www.vgchartz.com/weekly/41329/Europe/,Europe,41329,2013-02-24
http://www.vgchartz.com/weekly/41329/UK/,UK,41329,2013-02-24
http://www.vgchartz.com/weekly/41329/Germany/,Germany,41329,2013-02-24
http://www.vgchartz.com/weekly/41329/France/,France,41329,2013-02-24
http://www.vgchartz.com/weekly/41329/Japan/,Japan,41329,2013-02-24
http://www.vgchartz.com/weekly/41322/Global/,Global,41322,2013-02-17
http://www.vgchartz.com/weekly/41322/USA/,USA,41322,2013-02-17
http://www.vgchartz.com/weekly/41322/Europe/,Europe,41322,2013-02-17
http://www.vgchartz.com/weekly/41322/UK/,UK,41322,2013-02-17
http://www.vgchartz.com/weekly/41322/Germany/,Germany,41322,2013-02-17
http://www.vgchartz.com/weekly/41322/France/,France,41322,2013-02-17
http://www.vgchartz.com/weekly/41322/Japan/,Japan,41322,2013-02-17
http://www.vgchartz.com/weekly/41315/Global/,Global,41315,2013-02-10
http://www.vgchartz.com/weekly/41315/USA/,USA,41315,2013-02-10
http://www.vgchartz.com/weekly/41315/Europe/,Europe,41315,2013-02-10
http://www.vgchartz.com/weekly/41315/UK/,UK,41315,2013-02-10
http://www.vgchartz.com/weekly/41315/Germany/,Germany,41315,2013-02-10
http://www.vgchartz.com/weekly/41315/France/,France,41315,2013-02-10
http://www.vgchartz.com/weekly/41315/Japan/,Japan,41315,2013-02-10
http://www.vgchartz.com/weekly/41308/Global/,Global,41308,2013-02-03
http://www.vgchartz.com/weekly/41308/USA/,USA,41308,2013-02-03
http://www.vgchartz.com/weekly/41308/Europe/,Europe,41308,2013-02-03
http://www.vgchartz.com/weekly/41308/UK/,UK,41308,2013-02-03
http://www.vgchartz.com/weekly/41308/Germany/,Germany,41308,2013-02-03
http://www.vgchartz.com/weekly/41308/France/,France,41308,2013-02-03
http://www.vgchartz.com/weekly/41308/Japan/,Japan,41308,2013-02-03
http://www.vgchartz.com/weekly/41301/Global/,Global,41301,2013-01-27
http://www.vgchartz.com/weekly/41301/USA/,USA,41301,2013-01-27
http://www.vgchartz.com/weekly/41301/Europe/,Europe,41301,2013-01-27
http://www.vgchartz.com/weekly/41301/UK/,UK,41301,2013-01-27
http://www.vgchartz.com/weekly/41301/Germany/,Germany,41301,2013-01-27
http://www.vgchartz.com/weekly/41301/France/,France,41301,2013-01-27
http://www.vgchartz.com/weekly/41301/Japan/,Japan,41301,2013-01-27
http://www.vgchartz.com/weekly/41294/Global/,Global,41294,2013-01-20
http://www.vgchartz.com/weekly/41294/USA/,USA,41294,2013-01-20
http://www.vgchartz.com/weekly/41294/Europe/,Europe,41294,2013-01-20
http://www.vgchartz.com/weekly/41294/UK/,UK,41294,2013-01-20
http://www.vgchartz.com/weekly/41294/Germany/,Germany,41294,2013-01-20
http://www.vgchartz.com/weekly/41294/France/,France,41294,2013-01-20
http://www.vgchartz.com/weekly/41294/Japan/,Japan,41294,2013-01-20
http://www.vgchartz.com/weekly/41287/Global/,Global,41287,2013-01-13
http://www.vgchartz.com/weekly/41287/USA/,USA,41287,2013-01-13
http://www.vgchartz.com/weekly/41287/Europe/,Europe,41287,2013-01-13
http://www.vgchartz.com/weekly/41287/UK/,UK,41287,2013-01-13
http://www.vgchartz.com/weekly/41287/Germany/,Germany,41287,2013-01-13
http://www.vgchartz.com/weekly/41287/France/,France,41287,2013-01-13
http://www.vgchartz.com/weekly/41287/Japan/,Japan,41287,2013-01-13
http://www.vgchartz.com/weekly/41280/Global/,Global,41280,2013-01-06
http://www.vgchartz.com/weekly/41280/USA/,USA,41280,2013-01-06
http://www.vgchartz.com/weekly/41280/Europe/,Europe,41280,2013-01-06
http://www.vgchartz.com/weekly/41280/UK/,UK,41280,2013-01-06
http://www.vgchartz.com/weekly/41280/Germany/,Germany,41280,2013-01-06
http://www.vgchartz.com/weekly/41280/France/,France,41280,2013-01-06
http://www.vgchartz.com/weekly/41280/Japan/,Japan,41280,2013-01-06
http://www.vgchartz.com/weekly/41273/Global/,Global,41273,2012-12-30
http://www.vgchartz.com/weekly/41273/USA/,USA,41273,2012-12-30
http://www.vgchartz.com/weekly/41273/Europe/,Europe,41273,2012-12-30
http://www.vgchartz.com/weekly/41273/UK/,UK,41273,2012-12-30
http://www.vgchartz.com/weekly/41273/Germany/,Germany,41273,2012-12-30
http://www.vgchartz.com/weekly/41273/France/,France,41273,2012-12-30
http://www.vgchartz.com/weekly/41273/Japan/,Japan,41273,2012-12-30
http://www.vgchartz.com/weekly/41266/Global/,Global,41266,2012-12-23
http://www.vgchartz.com/weekly/41266/USA/,USA,41266,2012-12-23
http://www.vgchartz.com/weekly/41266/Europe/,Europe,41266,2012-12-23
http://www.vgchartz.com/weekly/41266/UK/,UK,41266,2012-12-23
http://www.vgchartz.com/weekly/41266/Germany/,Germany,41266,2012-12-23
http://www.vgchartz.com/weekly/41266/France/,France,41266,2012-12-23
http://www.vgchartz.com/weekly/41266/Japan/,Japan,41266,2012-12-23
http://www.vgchartz.com/weekly/41259/Global/,Global,41259,2012-12-16
http://www.vgchartz.com/weekly/41259/USA/,USA,41259,2012-12-16
http://www.vgchartz.com/weekly/41259/Europe/,Europe,41259,2012-12-16
http://www.vgchartz.com/weekly/41259/UK/,UK,41259,2012-12-16
http://www.vgchartz.com/weekly/41259/Germany/,Germany,41259,2012-12-16
http://www.vgchartz.com/weekly/41259/France/,France,41259,2012-12-16
http://www.vgchartz.com/weekly/41259/Japan/,Japan,41259,2012-12-16
http://www.vgchartz.com/weekly/41252/Global/,Global,41252,2012-12-09
http://www.vgchartz.com/weekly/41252/USA/,USA,41252,2012-12-09
http://www.vgchartz.com/weekly/41252/Europe/,Europe,41252,2012-12-09
http://www.vgchartz.com/weekly/41252/UK/,UK,41252,2012-12-09
http://www.vgchartz.com/weekly/41252/Germany/,Germany,41252,2012-12-09
http://www.vgchartz.com/weekly/41252/France/,France,41252,2012-12-09
http://www.vgchartz.com/weekly/41252/Japan/,Japan,41252,2012-12-09
http://www.vgchartz.com/weekly/41245/Global/,Global,41245,2012-12-02
http://www.vgchartz.com/weekly/41245/USA/,USA,41245,2012-12-02
http://www.vgchartz.com/weekly/41245/Europe/,Europe,41245,2012-12-02
http://www.vgchartz.com/weekly/41245/UK/,UK,41245,2012-12-02
http://www.vgchartz.com/weekly/41245/Germany/,Germany,41245,2012-12-02
http://www.vgchartz.com/weekly/41245/France/,France,41245,2012-12-02
http://www.vgchartz.com/weekly/41245/Japan/,Japan,41245,2012-12-02
http://www.vgchartz.com/weekly/41238/Global/,Global,41238,2012-11-25
http://www.vgchartz.com/weekly/41238/USA/,USA,41238,2012-11-25
http://www.vgchartz.com/weekly/41238/Europe/,Europe,41238,2012-11-25
http://www.vgchartz.com/weekly/41238/UK/,UK,41238,2012-11-25
http://www.vgchartz.com/weekly/41238/Germany/,Germany,41238,2012-11-25
http://www.vgchartz.com/weekly/41238/France/,France,41238,2012-11-25
http://www.vgchartz.com/weekly/41238/Japan/,Japan,41238,2012-11-25
http://www.vgchartz.com/weekly/41231/Global/,Global,41231,2012-11-18
http://www.vgchartz.com/weekly/41231/USA/,USA,41231,2012-11-18
http://www.vgchartz.com/weekly/41231/Europe/,Europe,41231,2012-11-18
http://www.vgchartz.com/weekly/41231/UK/,UK,41231,2012-11-18
http://www.vgchartz.com/weekly/41231/Germany/,Germany,41231,2012-11-18
http://www.vgchartz.com/weekly/41231/France/,France,41231,2012-11-18
http://www.vgchartz.com/weekly/41231/Japan/,Japan,41231,2012-11-18
http://www.vgchartz.com/weekly/41224/Global/,Global,41224,2012-11-11
http://www.vgchartz.com/weekly/41224/USA/,USA,41224,2012-11-11
http://www.vgchartz.com/weekly/41224/Europe/,Europe,41224,2012-11-11
http://www.vgchartz.com/weekly/41224/UK/,UK,41224,2012-11-11
http://www.vgchartz.com/weekly/41224/Germany/,Germany,41224,2012-11-11
http://www.vgchartz.com/weekly/41224/France/,France,41224,2012-11-11
http://www.vgchartz.com/weekly/41224/Japan/,Japan,41224,2012-11-11
http://www.vgchartz.com/weekly/41217/Global/,Global,41217,2012-11-04
http://www.vgchartz.com/weekly/41217/USA/,USA,41217,2012-11-04
http://www.vgchartz.com/weekly/41217/Europe/,Europe,41217,2012-11-04
http://www.vgchartz.com/weekly/41217/UK/,UK,41217,2012-11-04
http://www.vgchartz.com/weekly/41217/Germany/,Germany,41217,2012-11-04
http://www.vgchartz.com/weekly/41217/France/,France,41217,2012-11-04
http://www.vgchartz.com/weekly/41217/Japan/,Japan,41217,2012-11-04
http://www.vgchartz.com/weekly/41210/Global/,Global,41210,2012-10-28
http://www.vgchartz.com/weekly/41210/USA/,USA,41210,2012-10-28
http://www.vgchartz.com/weekly/41210/Europe/,Europe,41210,2012-10-28
http://www.vgchartz.com/weekly/41210/UK/,UK,41210,2012-10-28
http://www.vgchartz.com/weekly/41210/Germany/,Germany,41210,2012-10-28
http://www.vgchartz.com/weekly/41210/France/,France,41210,2012-10-28
http://www.vgchartz.com/weekly/41210/Japan/,Japan,41210,2012-10-28
http://www.vgchartz.com/weekly/41203/Global/,Global,41203,2012-10-21
http://www.vgchartz.com/weekly/41203/USA/,USA,41203,2012-10-21
http://www.vgchartz.com/weekly/41203/Europe/,Europe,41203,2012-10-21
http://www.vgchartz.com/weekly/41203/UK/,UK,41203,2012-10-21
http://www.vgchartz.com/weekly/41203/Germany/,Germany,41203,2012-10-21
http://www.vgchartz.com/weekly/41203/France/,France,41203,2012-10-21
http://www.vgchartz.com/weekly/41203/Japan/,Japan,41203,2012-10-21
http://www.vgchartz.com/weekly/41196/Global/,Global,41196,2012-10-14
http://www.vgchartz.com/weekly/41196/USA/,USA,41196,2012-10-14
http://www.vgchartz.com/weekly/41196/Europe/,Europe,41196,2012-10-14
http://www.vgchartz.com/weekly/41196/UK/,UK,41196,2012-10-14
http://www.vgchartz.com/weekly/41196/Germany/,Germany,41196,2012-10-14
http://www.vgchartz.com/weekly/41196/France/,France,41196,2012-10-14
http://www.vgchartz.com/weekly/41196/Japan/,Japan,41196,2012-10-14
http://www.vgchartz.com/weekly/41189/Global/,Global,41189,2012-10-07
http://www.vgchartz.com/weekly/41189/USA/,USA,41189,2012-10-07
http://www.vgchartz.com/weekly/41189/Europe/,Europe,41189,2012-10-07
http://www.vgchartz.com/weekly/41189/UK/,UK,41189,2012-10-07
http://www.vgchartz.com/weekly/41189/Germany/,Germany,41189,2012-10-07
http://www.vgchartz.com/weekly/41189/France/,France,41189,2012-10-07
http://www.vgchartz.com/weekly/41189/Japan/,Japan,41189,2012-10-07
http://www.vgchartz.com/weekly/41182/Global/,Global,41182,2012-09-30
http://www.vgchartz.com/weekly/41182/USA/,USA,41182,2012-09-30
http://www.vgchartz.com/weekly/41182/Europe/,Europe,41182,2012-09-30
http://www.vgchartz.com/weekly/41182/UK/,UK,41182,2012-09-30
http://www.vgchartz.com/weekly/41182/Germany/,Germany,41182,2012-09-30
http://www.vgchartz.com/weekly/41182/France/,France,41182,2012-09-30
http://www.vgchartz.com/weekly/41182/Japan/,Japan,41182,2012-09-30
http://www.vgchartz.com/weekly/41175/Global/,Global,41175,2012-09-23
http://www.vgchartz.com/weekly/41175/USA/,USA,41175,2012-09-23
http://www.vgchartz.com/weekly/41175/Europe/,Europe,41175,2012-09-23
http://www.vgchartz.com/weekly/41175/UK/,UK,41175,2012-09-23
http://www.vgchartz.com/weekly/41175/Germany/,Germany,41175,2012-09-23
http://www.vgchartz.com/weekly/41175/France/,France,41175,2012-09-23
http://www.vgchartz.com/weekly/41175/Japan/,Japan,41175,2012-09-23
http://www.vgchartz.com/weekly/41168/Global/,Global,41168,2012-09-16
http://www.vgchartz.com/weekly/41168/USA/,USA,41168,2012-09-16
http://www.vgchartz.com/weekly/41168/Europe/,Europe,41168,2012-09-16
http://www.vgchartz.com/weekly/41168/UK/,UK,41168,2012-09-16
http://www.vgchartz.com/weekly/41168/Germany/,Germany,41168,2012-09-16
http://www.vgchartz.com/weekly/41168/France/,France,41168,2012-09-16
http://www.vgchartz.com/weekly/41168/Japan/,Japan,41168,2012-09-16
http://www.vgchartz.com/weekly/41161/Global/,Global,41161,2012-09-09
http://www.vgchartz.com/weekly/41161/USA/,USA,41161,2012-09-09
http://www.vgchartz.com/weekly/41161/Europe/,Europe,41161,2012-09-09
http://www.vgchartz.com/weekly/41161/UK/,UK,41161,2012-09-09
http://www.vgchartz.com/weekly/41161/Germany/,Germany,41161,2012-09-09
http://www.vgchartz.com/weekly/41161/France/,France,41161,2012-09-09
http://www.vgchartz.com/weekly/41161/Japan/,Japan,41161,2012-09-09
http://www.vgchartz.com/weekly/41154/Global/,Global,41154,2012-09-02
http://www.vgchartz.com/weekly/41154/USA/,USA,41154,2012-09-02
http://www.vgchartz.com/weekly/41154/Europe/,Europe,41154,2012-09-02
http://www.vgchartz.com/weekly/41154/UK/,UK,41154,2012-09-02
http://www.vgchartz.com/weekly/41154/Germany/,Germany,41154,2012-09-02
http://www.vgchartz.com/weekly/41154/France/,France,41154,2012-09-02
http://www.vgchartz.com/weekly/41154/Japan/,Japan,41154,2012-09-02
http://www.vgchartz.com/weekly/41147/Global/,Global,41147,2012-08-26
http://www.vgchartz.com/weekly/41147/USA/,USA,41147,2012-08-26
http://www.vgchartz.com/weekly/41147/Europe/,Europe,41147,2012-08-26
http://www.vgchartz.com/weekly/41147/UK/,UK,41147,2012-08-26
http://www.vgchartz.com/weekly/41147/Germany/,Germany,41147,2012-08-26
http://www.vgchartz.com/weekly/41147/France/,France,41147,2012-08-26
http://www.vgchartz.com/weekly/41147/Japan/,Japan,41147,2012-08-26
http://www.vgchartz.com/weekly/41140/Global/,Global,41140,2012-08-19
http://www.vgchartz.com/weekly/41140/USA/,USA,41140,2012-08-19
http://www.vgchartz.com/weekly/41140/Europe/,Europe,41140,2012-08-19
http://www.vgchartz.com/weekly/41140/UK/,UK,41140,2012-08-19
http://www.vgchartz.com/weekly/41140/Germany/,Germany,41140,2012-08-19
http://www.vgchartz.com/weekly/41140/France/,France,41140,2012-08-19
http://www.vgchartz.com/weekly/41140/Japan/,Japan,41140,2012-08-19
http://www.vgchartz.com/weekly/41133/Global/,Global,41133,2012-08-12
http://www.vgchartz.com/weekly/41133/USA/,USA,41133,2012-08-12
http://www.vgchartz.com/weekly/41133/Europe/,Europe,41133,2012-08-12
http://www.vgchartz.com/weekly/41133/UK/,UK,41133,2012-08-12
http://www.vgchartz.com/weekly/41133/Germany/,Germany,41133,2012-08-12
http://www.vgchartz.com/weekly/41133/France/,France,41133,2012-08-12
http://www.vgchartz.com/weekly/41133/Japan/,Japan,41133,2012-08-12
http://www.vgchartz.com/weekly/41126/Global/,Global,41126,2012-08-05
http://www.vgchartz.com/weekly/41126/USA/,USA,41126,2012-08-05
http://www.vgchartz.com/weekly/41126/Europe/,Europe,41126,2012-08-05
http://www.vgchartz.com/weekly/41126/UK/,UK,41126,2012-08-05
http://www.vgchartz.com/weekly/41126/Germany/,Germany,41126,2012-08-05
http://www.vgchartz.com/weekly/41126/France/,France,41126,2012-08-05
http://www.vgchartz.com/weekly/41126/Japan/,Japan,41126,2012-08-05
http://www.vgchartz.com/weekly/41119/Global/,Global,41119,2012-07-29
http://www.vgchartz.com/weekly/41119/USA/,USA,41119,2012-07-29
http://www.vgchartz.com/weekly/41119/Europe/,Europe,41119,2012-07-29
http://www.vgchartz.com/weekly/41119/UK/,UK,41119,2012-07-29
http://www.vgchartz.com/weekly/41119/Germany/,Germany,41119,2012-07-29
http://www.vgchartz.com/weekly/41119/France/,France,41119,2012-07-29
http://www.vgchartz.com/weekly/41119/Japan/,Japan,41119,2012-07-29
http://www.vgchartz.com/weekly/41112/Global/,Global,41112,2012-07-22
http://www.vgchartz.com/weekly/41112/USA/,USA,41112,2012-07-22
http://www.vgchartz.com/weekly/41112/Europe/,Europe,41112,2012-07-22
http://www.vgchartz.com/weekly/41112/UK/,UK,41112,2012-07-22
http://www.vgchartz.com/weekly/41112/Germany/,Germany,41112,2012-07-22
http://www.vgchartz.com/weekly/41112/France/,France,41112,2012-07-22
http://www.vgchartz.com/weekly/41112/Japan/,Japan,41112,2012-07-22
http://www.vgchartz.com/weekly/41105/Global/,Global,41105,2012-07-15
http://www.vgchartz.com/weekly/41105/USA/,USA,41105,2012-07-15
http://www.vgchartz.com/weekly/41105/Europe/,Europe,41105,2012-07-15
http://www.vgchartz.com/weekly/41105/UK/,UK,41105,2012-07-15
http://www.vgchartz.com/weekly/41105/Germany/,Germany,41105,2012-07-15
http://www.vgchartz.com/weekly/41105/France/,France,41105,2012-07-15
http://www.vgchartz.com/weekly/41105/Japan/,Japan,41105,2012-07-15
http://www.vgchartz.com/weekly/41098/Global/,Global,41098,2012-07-08
http://www.vgchartz.com/weekly/41098/USA/,USA,41098,2012-07-08
http://www.vgchartz.com/weekly/41098/Europe/,Europe,41098,2012-07-08
http://www.vgchartz.com/weekly/41098/UK/,UK,41098,2012-07-08
http://www.vgchartz.com/weekly/41098/Germany/,Germany,41098,2012-07-08
http://www.vgchartz.com/weekly/41098/France/,France,41098,2012-07-08
http://www.vgchartz.com/weekly/41098/Japan/,Japan,41098,2012-07-08
http://www.vgchartz.com/weekly/41091/Global/,Global,41091,2012-07-01
http://www.vgchartz.com/weekly/41091/USA/,USA,41091,2012-07-01
http://www.vgchartz.com/weekly/41091/Europe/,Europe,41091,2012-07-01
http://www.vgchartz.com/weekly/41091/UK/,UK,41091,2012-07-01
http://www.vgchartz.com/weekly/41091/Germany/,Germany,41091,2012-07-01
http://www.vgchartz.com/weekly/41091/France/,France,41091,2012-07-01
http://www.vgchartz.com/weekly/41091/Japan/,Japan,41091,2012-07-01
http://www.vgchartz.com/weekly/41084/Global/,Global,41084,2012-06-24
http://www.vgchartz.com/weekly/41084/USA/,USA,41084,2012-06-24
http://www.vgchartz.com/weekly/41084/Europe/,Europe,41084,2012-06-24
http://www.vgchartz.com/weekly/41084/UK/,UK,41084,2012-06-24
http://www.vgchartz.com/weekly/41084/Germany/,Germany,41084,2012-06-24
http://www.vgchartz.com/weekly/41084/France/,France,41084,2012-06-24
http://www.vgchartz.com/weekly/41084/Japan/,Japan,41084,2012-06-24
http://www.vgchartz.com/weekly/41077/Global/,Global,41077,2012-06-17
http://www.vgchartz.com/weekly/41077/USA/,USA,41077,2012-06-17
http://www.vgchartz.com/weekly/41077/Europe/,Europe,41077,2012-06-17
http://www.vgchartz.com/weekly/41077/UK/,UK,41077,2012-06-17
http://www.vgchartz.com/weekly/41077/Germany/,Germany,41077,2012-06-17
http://www.vgchartz.com/weekly/41077/France/,France,41077,2012-06-17
http://www.vgchartz.com/weekly/41077/Japan/,Japan,41077,2012-06-17
http://www.vgchartz.com/weekly/41070/Global/,Global,41070,2012-06-10
http://www.vgchartz.com/weekly/41070/USA/,USA,41070,2012-06-10
http://www.vgchartz.com/weekly/41070/Europe/,Europe,41070,2012-06-10
http://www.vgchartz.com/weekly/41070/UK/,UK,41070,2012-06-10
http://www.vgchartz.com/weekly/41070/Germany/,Germany,41070,2012-06-10
http://www.vgchartz.com/weekly/41070/France/,France,41070,2012-06-10
http://www.vgchartz.com/weekly/41070/Japan/,Japan,41070,2012-06-10
http://www.vgchartz.com/weekly/41063/Global/,Global,41063,2012-06-03
http://www.vgchartz.com/weekly/41063/USA/,USA,41063,2012-06-03
http://www.vgchartz.com/weekly/41063/Europe/,Europe,41063,2012-06-03
http://www.vgchartz.com/weekly/41063/UK/,UK,41063,2012-06-03
http://www.vgchartz.com/weekly/41063/Germany/,Germany,41063,2012-06-03
http://www.vgchartz.com/weekly/41063/France/,France,41063,2012-06-03
http://www.vgchartz.com/weekly/41063/Japan/,Japan,41063,2012-06-03
http://www.vgchartz.com/weekly/41056/Global/,Global,41056,2012-05-27
http://www.vgchartz.com/weekly/41056/USA/,USA,41056,2012-05-27
http://www.vgchartz.com/weekly/41056/Europe/,Europe,41056,2012-05-27
http://www.vgchartz.com/weekly/41056/UK/,UK,41056,2012-05-27
http://www.vgchartz.com/weekly/41056/Germany/,Germany,41056,2012-05-27
http://www.vgchartz.com/weekly/41056/France/,France,41056,2012-05-27
http://www.vgchartz.com/weekly/41056/Japan/,Japan,41056,2012-05-27
http://www.vgchartz.com/weekly/41049/Global/,Global,41049,2012-05-20
http://www.vgchartz.com/weekly/41049/USA/,USA,41049,2012-05-20
http://www.vgchartz.com/weekly/41049/Europe/,Europe,41049,2012-05-20
http://www.vgchartz.com/weekly/41049/UK/,UK,41049,2012-05-20
http://www.vgchartz.com/weekly/41049/Germany/,Germany,41049,2012-05-20
http://www.vgchartz.com/weekly/41049/France/,France,41049,2012-05-20
http://www.vgchartz.com/weekly/41049/Japan/,Japan,41049,2012-05-20
http://www.vgchartz.com/weekly/41042/Global/,Global,41042,2012-05-13
http://www.vgchartz.com/weekly/41042/USA/,USA,41042,2012-05-13
http://www.vgchartz.com/weekly/41042/Europe/,Europe,41042,2012-05-13
http://www.vgchartz.com/weekly/41042/UK/,UK,41042,2012-05-13
http://www.vgchartz.com/weekly/41042/Germany/,Germany,41042,2012-05-13
http://www.vgchartz.com/weekly/41042/France/,France,41042,2012-05-13
http://www.vgchartz.com/weekly/41042/Japan/,Japan,41042,2012-05-13
http://www.vgchartz.com/weekly/41035/Global/,Global,41035,2012-05-06
http://www.vgchartz.com/weekly/41035/USA/,USA,41035,2012-05-06
http://www.vgchartz.com/weekly/41035/Europe/,Europe,41035,2012-05-06
http://www.vgchartz.com/weekly/41035/UK/,UK,41035,2012-05-06
http://www.vgchartz.com/weekly/41035/Germany/,Germany,41035,2012-05-06
http://www.vgchartz.com/weekly/41035/France/,France,41035,2012-05-06
http://www.vgchartz.com/weekly/41035/Japan/,Japan,41035,2012-05-06
http://www.vgchartz.com/weekly/41028/Global/,Global,41028,2012-04-29
http://www.vgchartz.com/weekly/41028/USA/,USA,41028,2012-04-29
http://www.vgchartz.com/weekly/41028/Europe/,Europe,41028,2012-04-29
http://www.vgchartz.com/weekly/41028/UK/,UK,41028,2012-04-29
http://www.vgchartz.com/weekly/41028/Germany/,Germany,41028,2012-04-29
http://www.vgchartz.com/weekly/41028/France/,France,41028,2012-04-29
http://www.vgchartz.com/weekly/41028/Japan/,Japan,41028,2012-04-29
http://www.vgchartz.com/weekly/41021/Global/,Global,41021,2012-04-22
http://www.vgchartz.com/weekly/41021/USA/,USA,41021,2012-04-22
http://www.vgchartz.com/weekly/41021/Europe/,Europe,41021,2012-04-22
http://www.vgchartz.com/weekly/41021/UK/,UK,41021,2012-04-22
http://www.vgchartz.com/weekly/41021/Germany/,Germany,41021,2012-04-22
http://www.vgchartz.com/weekly/41021/France/,France,41021,2012-04-22
http://www.vgchartz.com/weekly/41021/Japan/,Japan,41021,2012-04-22
http://www.vgchartz.com/weekly/41014/Global/,Global,41014,2012-04-15
http://www.vgchartz.com/weekly/41014/USA/,USA,41014,2012-04-15
http://www.vgchartz.com/weekly/41014/Europe/,Europe,41014,2012-04-15
http://www.vgchartz.com/weekly/41014/UK/,UK,41014,2012-04-15
http://www.vgchartz.com/weekly/41014/Germany/,Germany,41014,2012-04-15
http://www.vgchartz.com/weekly/41014/France/,France,41014,2012-04-15
http://www.vgchartz.com/weekly/41014/Japan/,Japan,41014,2012-04-15
http://www.vgchartz.com/weekly/41007/Global/,Global,41007,2012-04-08
http://www.vgchartz.com/weekly/41007/USA/,USA,41007,2012-04-08
http://www.vgchartz.com/weekly/41007/Europe/,Europe,41007,2012-04-08
http://www.vgchartz.com/weekly/41007/UK/,UK,41007,2012-04-08
http://www.vgchartz.com/weekly/41007/Germany/,Germany,41007,2012-04-08
http://www.vgchartz.com/weekly/41007/France/,France,41007,2012-04-08
http://www.vgchartz.com/weekly/41007/Japan/,Japan,41007,2012-04-08
http://www.vgchartz.com/weekly/41000/Global/,Global,41000,2012-04-01
http://www.vgchartz.com/weekly/41000/USA/,USA,41000,2012-04-01
http://www.vgchartz.com/weekly/41000/Europe/,Europe,41000,2012-04-01
http://www.vgchartz.com/weekly/41000/UK/,UK,41000,2012-04-01
http://www.vgchartz.com/weekly/41000/Germany/,Germany,41000,2012-04-01
http://www.vgchartz.com/weekly/41000/France/,France,41000,2012-04-01
http://www.vgchartz.com/weekly/41000/Japan/,Japan,41000,2012-04-01
http://www.vgchartz.com/weekly/40993/Global/,Global,40993,2012-03-25
http://www.vgchartz.com/weekly/40993/USA/,USA,40993,2012-03-25
http://www.vgchartz.com/weekly/40993/Europe/,Europe,40993,2012-03-25
http://www.vgchartz.com/weekly/40993/UK/,UK,40993,2012-03-25
http://www.vgchartz.com/weekly/40993/Germany/,Germany,40993,2012-03-25
http://www.vgchartz.com/weekly/40993/France/,France,40993,2012-03-25
http://www.vgchartz.com/weekly/40993/Japan/,Japan,40993,2012-03-25
http://www.vgchartz.com/weekly/40986/Global/,Global,40986,2012-03-18
http://www.vgchartz.com/weekly/40986/USA/,USA,40986,2012-03-18
http://www.vgchartz.com/weekly/40986/Europe/,Europe,40986,2012-03-18
http://www.vgchartz.com/weekly/40986/UK/,UK,40986,2012-03-18
http://www.vgchartz.com/weekly/40986/Germany/,Germany,40986,2012-03-18
